date,total_tests,positive_tests,college,url,ipeds_id,notes,day,week,state
2020-08-09,3.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,31,Indiana
2020-08-10,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,31,Indiana
2020-08-11,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,31,Indiana
2020-08-12,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,32,Indiana
2020-08-13,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,32,Indiana
2020-08-14,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,32,Indiana
2020-08-15,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,32,Indiana
2020-08-16,1.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,32,Indiana
2020-08-17,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,32,Indiana
2020-08-18,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,32,Indiana
2020-08-19,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,33,Indiana
2020-08-20,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,33,Indiana
2020-08-21,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,33,Indiana
2020-08-22,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,33,Indiana
2020-08-23,2.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,33,Indiana
2020-08-24,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,33,Indiana
2020-08-25,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,33,Indiana
2020-08-26,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,34,Indiana
2020-08-27,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,34,Indiana
2020-08-28,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,34,Indiana
2020-08-29,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,34,Indiana
2020-08-30,114.0,1.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,34,Indiana
2020-08-31,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,34,Indiana
2020-09-01,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,34,Indiana
2020-09-02,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,35,Indiana
2020-09-03,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,35,Indiana
2020-09-04,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,35,Indiana
2020-09-05,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,35,Indiana
2020-09-06,199.0,4.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,35,Indiana
2020-09-07,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,35,Indiana
2020-09-08,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,35,Indiana
2020-09-09,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,36,Indiana
2020-09-10,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,36,Indiana
2020-09-11,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,36,Indiana
2020-09-12,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,36,Indiana
2020-09-13,105.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,36,Indiana
2020-09-14,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,36,Indiana
2020-09-15,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,36,Indiana
2020-09-16,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,37,Indiana
2020-09-17,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,37,Indiana
2020-09-18,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,37,Indiana
2020-09-19,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,37,Indiana
2020-09-20,120.0,2.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,37,Indiana
2020-09-21,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,37,Indiana
2020-09-22,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,37,Indiana
2020-09-23,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,38,Indiana
2020-09-24,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,38,Indiana
2020-09-25,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,38,Indiana
2020-09-26,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,38,Indiana
2020-09-27,131.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,38,Indiana
2020-09-28,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,38,Indiana
2020-09-29,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,38,Indiana
2020-09-30,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,39,Indiana
2020-10-01,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,39,Indiana
2020-10-02,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,39,Indiana
2020-10-03,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,39,Indiana
2020-10-04,122.0,2.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,39,Indiana
2020-10-05,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,39,Indiana
2020-10-06,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,39,Indiana
2020-10-07,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,40,Indiana
2020-10-08,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,40,Indiana
2020-10-09,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,40,Indiana
2020-10-10,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,40,Indiana
2020-10-11,167.0,4.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,40,Indiana
2020-10-12,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,40,Indiana
2020-10-13,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,40,Indiana
2020-10-14,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,41,Indiana
2020-10-15,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,41,Indiana
2020-10-16,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,41,Indiana
2020-10-17,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,41,Indiana
2020-10-18,183.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,41,Indiana
2020-10-19,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,41,Indiana
2020-10-20,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,41,Indiana
2020-10-21,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,42,Indiana
2020-10-22,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,42,Indiana
2020-10-23,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,42,Indiana
2020-10-24,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,42,Indiana
2020-10-25,165.0,2.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,42,Indiana
2020-10-26,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,42,Indiana
2020-10-27,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,42,Indiana
2020-10-28,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,43,Indiana
2020-10-29,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,43,Indiana
2020-10-30,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,43,Indiana
2020-10-31,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,43,Indiana
2020-11-01,167.0,6.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,43,Indiana
2020-11-02,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,43,Indiana
2020-11-03,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,43,Indiana
2020-11-04,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,44,Indiana
2020-11-05,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,44,Indiana
2020-11-06,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,44,Indiana
2020-11-07,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,44,Indiana
2020-11-08,165.0,4.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,44,Indiana
2020-11-09,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,44,Indiana
2020-11-10,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,44,Indiana
2020-11-11,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,45,Indiana
2020-11-12,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,45,Indiana
2020-11-13,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,45,Indiana
2020-11-14,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,45,Indiana
2020-11-15,8.0,2.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,45,Indiana
2020-11-16,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,45,Indiana
2020-11-17,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,45,Indiana
2020-11-18,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,46,Indiana
2020-11-19,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,46,Indiana
2020-11-20,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,46,Indiana
2020-11-21,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,46,Indiana
2020-11-22,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,46,Indiana
2020-11-23,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,46,Indiana
2020-11-24,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,46,Indiana
2020-11-25,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,47,Indiana
2020-11-26,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,47,Indiana
2020-11-27,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,47,Indiana
2020-11-28,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,47,Indiana
2020-11-29,191.0,16.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,47,Indiana
2020-11-30,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,47,Indiana
2020-12-01,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,47,Indiana
2020-12-02,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,48,Indiana
2020-12-03,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,48,Indiana
2020-12-04,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,48,Indiana
2020-12-05,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,48,Indiana
2020-12-06,172.0,3.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,48,Indiana
2020-12-07,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,48,Indiana
2020-12-08,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,48,Indiana
2020-12-09,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,49,Indiana
2020-12-10,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Thursday,49,Indiana
2020-12-11,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Friday,49,Indiana
2020-12-12,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Saturday,49,Indiana
2020-12-13,173.0,1.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Sunday,49,Indiana
2020-12-14,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Monday,49,Indiana
2020-12-15,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Tuesday,49,Indiana
2020-12-16,0.0,0.0,Indiana University-Southeast,https://covid.iu.edu/dashboards/,151379,,Wednesday,50,Indiana
2020-08-01,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,cumulative_cases = 332,Saturday,30,Indiana
2020-08-02,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,30,Indiana
2020-08-03,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,30,Indiana
2020-08-04,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,30,Indiana
2020-08-05,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,31,Indiana
2020-08-06,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,31,Indiana
2020-08-07,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,31,Indiana
2020-08-08,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,31,Indiana
2020-08-09,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,31,Indiana
2020-08-10,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,31,Indiana
2020-08-11,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,31,Indiana
2020-08-12,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,32,Indiana
2020-08-13,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,32,Indiana
2020-08-14,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,32,Indiana
2020-08-15,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,32,Indiana
2020-08-16,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,32,Indiana
2020-08-17,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,32,Indiana
2020-08-18,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,32,Indiana
2020-08-19,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,33,Indiana
2020-08-20,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,33,Indiana
2020-08-21,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,33,Indiana
2020-08-22,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,33,Indiana
2020-08-23,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,33,Indiana
2020-08-24,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,33,Indiana
2020-08-25,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,33,Indiana
2020-08-26,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,34,Indiana
2020-08-27,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,34,Indiana
2020-08-28,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,34,Indiana
2020-08-29,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,34,Indiana
2020-08-30,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,34,Indiana
2020-08-31,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,34,Indiana
2020-09-01,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,34,Indiana
2020-09-02,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,35,Indiana
2020-09-03,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,35,Indiana
2020-09-04,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,35,Indiana
2020-09-05,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,35,Indiana
2020-09-06,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,35,Indiana
2020-09-07,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,35,Indiana
2020-09-08,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,35,Indiana
2020-09-09,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,36,Indiana
2020-09-10,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,36,Indiana
2020-09-11,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,36,Indiana
2020-09-12,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,36,Indiana
2020-09-13,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,36,Indiana
2020-09-14,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,36,Indiana
2020-09-15,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,36,Indiana
2020-09-16,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,37,Indiana
2020-09-17,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,37,Indiana
2020-09-18,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,37,Indiana
2020-09-19,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,37,Indiana
2020-09-20,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,37,Indiana
2020-09-21,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,37,Indiana
2020-09-22,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,37,Indiana
2020-09-23,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,38,Indiana
2020-09-24,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,38,Indiana
2020-09-25,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,38,Indiana
2020-09-26,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,38,Indiana
2020-09-27,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,38,Indiana
2020-09-28,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,38,Indiana
2020-09-29,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,38,Indiana
2020-09-30,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,39,Indiana
2020-10-01,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,39,Indiana
2020-10-02,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,39,Indiana
2020-10-03,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,39,Indiana
2020-10-04,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,39,Indiana
2020-10-05,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,39,Indiana
2020-10-06,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,39,Indiana
2020-10-07,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,40,Indiana
2020-10-08,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,40,Indiana
2020-10-09,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,40,Indiana
2020-10-10,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,40,Indiana
2020-10-11,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,40,Indiana
2020-10-12,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,40,Indiana
2020-10-13,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,40,Indiana
2020-10-14,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,41,Indiana
2020-10-15,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,41,Indiana
2020-10-16,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,41,Indiana
2020-10-17,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,41,Indiana
2020-10-18,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,41,Indiana
2020-10-19,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,41,Indiana
2020-10-20,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,41,Indiana
2020-10-21,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,42,Indiana
2020-10-22,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,42,Indiana
2020-10-23,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,42,Indiana
2020-10-24,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,42,Indiana
2020-10-25,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,42,Indiana
2020-10-26,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,42,Indiana
2020-10-27,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,42,Indiana
2020-10-28,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,43,Indiana
2020-10-29,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,43,Indiana
2020-10-30,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,43,Indiana
2020-10-31,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,43,Indiana
2020-11-01,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,43,Indiana
2020-11-02,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,43,Indiana
2020-11-03,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,43,Indiana
2020-11-04,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,44,Indiana
2020-11-05,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,44,Indiana
2020-11-06,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,44,Indiana
2020-11-07,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,44,Indiana
2020-11-08,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,44,Indiana
2020-11-09,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,44,Indiana
2020-11-10,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,44,Indiana
2020-11-11,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,45,Indiana
2020-11-12,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,45,Indiana
2020-11-13,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,45,Indiana
2020-11-14,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,45,Indiana
2020-11-15,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,45,Indiana
2020-11-16,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,45,Indiana
2020-11-17,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,45,Indiana
2020-11-18,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,46,Indiana
2020-11-19,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,46,Indiana
2020-11-20,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Friday,46,Indiana
2020-11-21,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Saturday,46,Indiana
2020-11-22,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Sunday,46,Indiana
2020-11-23,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Monday,46,Indiana
2020-11-24,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Tuesday,46,Indiana
2020-11-25,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Wednesday,47,Indiana
2020-11-26,0.0,0.0,Anderson University,https://anderson.edu/coronavirus/,150066,,Thursday,47,Indiana
